,filename,column,avr,var,std,skew,kern,logviola,rollingvarmax,DFA,rollingvarmean,violmax,violmean,maxpeaksqt,Unnamed: 14,L
0,5550.csv,millinletTemp,863.7441097099621,3.087365744519724,1.757090135570661,0.1279674451407838,-0.1188706564649919,0.0189429489942785,5.16128000993738,0.9795138496780904,2.479970261857974,5.883527182301811,1.4814443341020167,1.6799265299613375,,a
1,5551.csv,millinletTemp,863.7977025641026,2.7674103993265917,1.663553545674617,0.0621530381855287,-0.348086301962677,0.0177868991457025,4.394256725478382,0.8914971706832522,2.273234105995115,4.44780232898251,1.412332090599996,1.5260005762046127,,a
2,5552.csv,millinletTemp,863.7440152061856,2.9038059056723053,1.7040557225843014,0.0840130352408115,0.4873816026452755,0.0181740841941737,6.377348584165624,0.9964711254375876,2.5526278772320894,5.901430137807188,1.3883442257787593,1.7814521652837527,,a
3,5553.csv,millinletTemp,863.8829320113315,3.4923608552424006,1.8687859308231107,0.193422507720205,-0.1166559356031933,0.0199324667141952,5.258998962113647,0.966816819106984,2.947490181419569,6.082834997960389,1.575983640029084,1.5999605831309835,,a
4,5554.csv,millinletTemp,864.011664,3.143501030595762,1.7729921123896073,0.2170907231049633,0.0371120402431666,0.0188877473094282,5.57639066222128,1.0169565368486344,2.9200157680077186,5.584814603587073,1.4781817900588765,1.5948396964902023,,a
5,5555.csv,millinletTemp,864.8370665462987,3.5440502871081008,1.8825648161771484,-0.1525796460244049,-0.2811518148866994,0.0200460211590775,5.576390662206574,1.0279479427603382,2.8775143156571144,5.256140206499184,1.575533158378606,1.4003827431971791,,a
6,5556.csv,millinletTemp,865.3411346452616,3.867872938612906,1.9666908599505173,-0.3593539411494046,-0.0462141381206611,0.0208923707990128,6.77729928762799,1.0877931008011978,3.435108700152387,6.019158971912383,1.658890807949292,2.5566182605126238,,a
7,5557.csv,millinletTemp,865.7198211444702,3.5423125483412843,1.8821032246774576,0.0945902294891188,0.2306772542610837,0.0200638433020037,6.846417431437183,1.055728942815919,2.9576667551802625,6.699752950468152,1.5552438570498313,1.7239793601255191,,a
8,5558.csv,millinletTemp,866.0994808729139,2.565871573272997,1.60183381574775,-0.097357944381381,-0.3799705876931876,0.0170663491093383,4.637326354514126,1.0277067014312389,2.4327530065420166,4.199981984544523,1.3574674226942844,1.3181805942927785,,a
9,5559.csv,millinletTemp,866.5935051440329,2.572015811653495,1.6037505453322518,0.1133771167602421,-0.0441259956069925,0.0170569232908558,5.013849788180028,0.9749660531263232,2.433879644210803,4.784489678675276,1.3597806992709411,1.3201238309139116,,a
10,5560.csv,millinletTemp,866.4349039649845,3.0366850937880385,1.7426087035786428,0.2407246125268865,0.3360805859938396,0.0185256115750932,5.261743340035602,0.9446968346085016,2.54774943059538,5.822850970179747,1.446749915527452,2.0872551945021085,,a
11,5561.csv,millinletTemp,866.0468589876033,3.146230483339507,1.7737616760262658,-0.1058273974187706,0.2370614520982958,0.0188439321618455,5.0407983399307845,0.9804048947880531,2.477904666901136,5.678154345124495,1.4720438442678925,1.440390692570112,,a
12,5562.csv,millinletTemp,866.4016938354397,2.718848240862396,1.648893034997236,-0.4006842590114146,0.1669288420761479,0.0175251932739763,5.040798339927039,0.9666696352569444,2.155163201015098,5.287475792003397,1.3560553804155089,1.715741315391306,,a
13,5563.csv,millinletTemp,866.5821245478037,2.194427922969227,1.481360159775207,-0.1263761650297079,0.5779570390583166,0.0157222964279178,3.7026636577436025,0.9283823454908507,1.812005828527152,5.172228966580339,1.2074905763094823,1.0891449703260192,,a
